x,y
-26.984868200382834,-13222.776458417644
-189.88885535513828,-6523391.892734292
86.14071030717233,706402.2959785141
-24.734718317066523,-9735.903925470398
-117.73196554581756,-1507693.243636231
-23.52495775996192,-8149.811309853415
-148.5625999573276,-3080999.653535546
-220.27904343476996,-10252947.225760976
129.73041968237376,2335485.0050479625
-52.49087241187404,-120089.15209039567
-46.21724658328789,-79714.91964997433
-187.24012976051247,-6249821.465774312
-276.07865662808945,-20357950.698531613
-305.20124817455195,-27592019.120772157
-90.81873094414499,-675294.4984863235
-2.364319316427384,27.248343903883463
-58.65982932245595,-171168.83313945882
-2.470014246389894,27.903278728739455
-207.70638233461372,-8573615.410811856
-348.2113863564056,-41131510.880283095
-356.64818643912326,-44221906.14210942
25.224074777918815,21899.84923655628
-28.542814719002635,-16071.380238469754
-115.1640223047014,-1408591.205105764
25.97136103025244,23728.644028212268
-173.15566326666615,-4922724.026220503
-105.34544084304889,-1069720.5353230904
-34.28362961718143,-29888.646178561823
-178.39302398233664,-5391669.942332741
-322.97032893691903,-32751795.32120174
-184.39165405840828,-5964282.51380431
-202.97534181135586,-7992608.360990735
-101.52449780542477,-954178.3655976594
-145.42092903426607,-2885654.376258056
-112.40313590757592,-1307003.255579352
-320.4264468112661,-31976720.776429452
-63.597626826995764,-221137.24222270548
-51.035477843000265,-109748.51263118924
-256.00408212659477,-16189451.14645822
5.049830915355159,381.2739667441634
-422.4123664141772,-73768178.82754362
-28.014924540641147,-15058.957442730127
-142.71438917048295,-2724115.091018346
-273.3320347509469,-19749707.076309923
-289.85745698098935,-23598338.306706328
-48.768228979916955,-94815.88281383968
-240.06068148183957,-13317017.53660311
-101.48132348694058,-952916.8730023068
-174.7363339279429,-5061263.519752512
-27.76363826931012,-14589.416159462613
-244.32232029196143,-14048400.156033574
-45.6632082309748,-76672.8485761707
-182.15137399338158,-5745918.1341434335
-155.34346995685408,-3532269.801580554
-191.54945368291004,-6698909.631637935
-392.01442219293506,-58861803.58645569
-205.73433611795056,-8328121.878686038
19.145054988672143,10415.12083902192
-196.3844065001152,-7227796.110849026
29.470650897296736,33563.50415633035
63.92947920315723,298383.12154612836
-54.188629306002994,-132956.58053480438
-214.43263064169923,-9447129.61542324
-334.31732646381124,-36361758.83356663
-259.1000279975347,-16791215.388261046
10.387670465852182,2156.6263080259514
-63.37530528828056,-218701.33970278897
-119.03267297168918,-1559608.2470558754
41.59605664092834,87757.21282597566
-137.3213036061586,-2420447.5948076136
-65.5124904927973,-242858.90114828633
-54.92568059309393,-138820.18152418218
-3.609505705254122,56.880098641699476
-245.81967379282116,-14311598.492000058
-185.14304445294118,-6038748.678791102
47.26174088580717,125924.49610806172
-71.3924391306445,-318360.8004743305
-169.02073123419297,-4572307.096890562
-122.07167427917595,-1685555.3207750751
-171.4745535982035,-4778155.972442522
-132.75994119816428,-2181951.186897855
-93.02621289970499,-727607.9128393738
-307.55481763752823,-28241818.96323536
114.59170704397644,1623488.6145161712
-45.50615644064759,-75809.29258286176
-211.79179686642888,-9097433.08051834
-102.64130740082265,-987044.4973981594
-228.2426094477587,-11422514.193632396
-0.6536225806240452,-2.974793160619825
-340.22210737650886,-38341017.02964978
-165.47849986134776,-4285692.921873383
-210.2139236332924,-8892673.254694143
-117.25905921239963,-1489107.6666083885
-182.62179548107372,-5791324.381495568
-76.98251581070906,-403264.31425867084
-101.84350757125969,-963480.2565624119
-230.26671297378633,-11733309.609816818
-31.823841640779378,-23267.61687653632
140.73883016992914,2966648.9409707393
-31.389270622837913,-22216.502285588555
-68.97637483923212,-285692.701157656
-47.480664834872286,-86984.46989179794
-43.89147870928741,-67436.95919369778
-63.455729644746526,-219583.6208147096
-27.04044095801781,-13325.13077031443
-208.61299294779946,-8688076.34146773
109.65897465471184,1427443.1614393045
-224.3484161988755,-10840072.424738802
-83.18206099489655,-513701.1251213692
-174.76884985233536,-5064139.481947081
-35.39207413751306,-33231.09673419915
-154.49422879919652,-3473486.459670532
-239.44021478099387,-13212709.770722851
-277.84718709820106,-20756135.59654212
-97.40838657739728,-839334.5024203691
-234.8994915740798,-12465787.057299046
-209.63626987288052,-8818480.248856997
-157.8265085741978,-3707938.092468507
-200.66689541561323,-7718882.539561775
-166.40181880462885,-4359205.9181189835
-120.67657345221255,-1626921.4097561447
-148.2349863873866,-3060227.1518707206
-68.5152005480789,-279725.3166587832
-109.6799457010654,-1211693.3265096613
-155.79145968209983,-3563547.5654638917
-236.92639295008692,-12795624.711731408
-154.12015330182223,-3447818.017840912
-215.58779206914454,-9602884.481742693
-168.68726063248943,-4544803.8941395525
-108.13717730205585,-1159804.429484208
-184.30268313665897,-5955512.987051467
-84.47105277144469,-538930.2470866889
-131.07831133385025,-2098143.5954852207
-179.6547364207776,-5508916.63304023
-74.35081541426698,-361627.7243302237
26.599436617266434,25328.839627301553
-152.5691599827227,-3342674.4389215396
-190.31874351235894,-6568527.116804166
-29.44106271258721,-17862.778996476918
-112.41194529924232,-1307319.4538819161
-357.2945024118823,-44464823.39335801
-107.35472702887134,-1134072.0573455964
-148.70886547470187,-3090303.601599468
-179.47624350107168,-5492220.567247666
-239.61188234694697,-13241502.576156825
-160.1459559802623,-3877191.9070924646
-112.45091917509241,-1308716.8351788903
-147.21197365039924,-2995976.10740555
-162.91216946605866,-4085701.544682347
-68.33533294280932,-277418.6119040907
-189.1588399158461,-6447214.8149532
-196.03578640838384,-7188769.745526261
2.984259298213175,131.7731568099734
-60.609656494020484,-189876.58574306598
-83.49247193025491,-519695.6005000997
-177.51696309489435,-5311234.487541744
-162.58995319385343,-4061028.337346146
-343.45370723239796,-39454022.49259697
-348.81441299367754,-41347464.9708973
-318.10451671766157,-31280015.512256324
-99.66427323643416,-901058.4297091035
-132.25767485424686,-2156688.199565541
16.255249906654427,6759.7054206336825
-138.0839090487069,-2461946.722659719
-66.5167737928222,-254810.17415740827
-181.80963885265473,-5713075.395381879
-192.0820713677486,-6755855.791736781
-164.73101457843177,-4226776.969726596
-69.40979012864904,-291373.30537383223
-69.16937374499307,-288219.13357341435
-67.25164652647608,-263797.3916130139
-162.22792046579931,-4033438.1638800274
-33.851999255643605,-28638.84328104944
-77.0171079914191,-403832.2623912782
-93.39221766112027,-736540.9528067288
-202.14375423236996,-7893266.806938919
-138.2961926817635,-2473587.911984868
-48.223778715416216,-91452.77776210028
-15.977474581074858,-1850.9256792577416
-4.46892933451619,75.06474484556598
7.685218805915611,1038.8516823596433
-68.42434626684982,-278547.1305260252
-349.7934708995579,-41699683.7823518
-0.7423091740154177,9.549991344887315
-106.89577444202331,-1119150.219690703
-103.16228603395534,-1002630.0208779101
-33.83015945396728,-28575.185324668397
-115.74501780123151,-1430630.2304100364
-0.624695353506354,10.034835350566087
-190.88624182128842,-6628443.330923078
-210.49251396898163,-8928594.575439
-330.72855035809835,-35192766.65871907
-175.53621392241683,-5132342.152478177
-222.92487356022872,-10632213.290589223
-224.49735914057015,-10861986.018876337
-125.89766426692053,-1853485.8646189363
-150.82578454328922,-3227062.3860795796
-173.7144870162461,-4971407.94541484
-72.88679859147692,-339753.19223006733
-117.44107790934832,-1496243.413247082
-122.4430183102559,-1701376.0470026191
-114.27833050811404,-1375454.6341988863
-169.11057565894757,-4579742.171748414
-55.08394064574826,-140103.5225574379
-40.40425606891617,-51463.46393022248
-174.53217517708805,-5043215.446029346
-203.75960016288428,-8087040.75563019
-87.14932598869828,-593973.8497685425
-163.40541265138143,-4123631.34629603
-179.1994499008249,-5466414.483563535
-248.93372596903637,-14869447.17103285
9.449235078855594,1704.0936787951864
-217.62236956056,-9881331.34800802
-277.52360178759164,-20682894.31110086
-342.74061498473884,-39206592.96065115
-105.42479168966813,-1072213.4481976475
-427.9381967772203,-76722749.20157127
-177.52852577583212,-5312288.025902838
-244.8522355454012,-14141171.85814404
-82.98677446880387,-509936.7935994631
-37.55403798360754,-40461.34309405458
76.81228051901292,506694.1426616297
-177.37523094472442,-5298301.290427845
-35.88733938880564,-34797.61002582442
-75.24283810230853,-375398.530668247
-98.694100466049,-874150.1159863224
-180.82679284302256,-5619344.851793966
-238.50758332215213,-13056916.970142946
-143.05078499077212,-2743859.6683815815
-150.59483406449522,-3211945.970993536
-60.86143466028928,-192396.62337761352
-111.5201200350759,-1275573.0389776533
-134.82146897683762,-2287707.358484788
-15.894051013334234,-1810.641351434942
-185.67460066991558,-6091783.748707347
-39.29870183163814,-46979.19806983297
-27.04730560700375,-13331.30041625414
44.45785416101694,105892.96929322652
-12.869022524827884,-703.4802804329956
-113.02008739195468,-1329260.8112812703
-81.3852872104367,-479850.1946734795
-258.26549856974617,-16627561.386634586
-226.14375492077394,-11106075.605807751
-138.90093742255047,-2506927.587025735
-274.1386054321798,-19927051.29056197
-29.49137921329934,-17964.41158269983
-88.49693754035502,-623042.2680027152
-39.23854577965892,-46751.93353647963
-249.8054092005999,-15028159.436894117
-159.41594343849277,-3823383.816485769
-114.83839768701336,-1396344.4877666198
-299.5921017791635,-26083701.551833842
-206.41291077777277,-8412058.03183019
-202.5113738985896,-7937071.657406191
-157.44359504483333,-3680467.7413085815
-149.6121287713475,-3148169.1003533206
-253.86010023297922,-15781253.654139906
-229.40238982007213,-11599917.469325302
-100.71543162283416,-930821.7993435895
-215.04689089710243,-9529738.947583234
-164.28299676309146,-4191735.8703733566
-47.4401427519511,-86743.29097036563
-105.1187617619566,-1062631.6509626613
-228.76270492151906,-11501845.064365884
-31.441979615293477,-22342.535781101527
-65.87016546172723,-247081.1646678312
-270.5768568003326,-19151866.05610054
-54.712938100076585,-137111.7506257546
-226.71737123404603,-11191964.165111328
-116.82654359649825,-1472249.5333107824
-315.7235620294259,-30576205.912634127
-225.3080529446798,-10981721.573861385
-62.932643694931485,-213916.41790602624
44.15928491218932,103893.7383036452
-92.11112783143136,-705608.7204514089
-222.45736441521893,-10564526.598063515
-48.079433058222875,-90578.05603099354
-145.87186491367274,-2913170.6550449994
-196.31232161123998,-7219722.215799902
-138.112344443094,-2463499.355896762
-151.41142621094562,-3265595.8613692247
-77.40208044366021,-410191.63202732406
-59.5891137884082,-179925.7679477661
-254.2346934207512,-15852071.566475578
-232.5528272768331,-12091071.593483075
-233.3811609147886,-12222476.254494857
-147.1286310854374,-2990775.085178648
-124.35055529035156,-1784291.2594798033
-90.29657010624753,-663285.6908558322
-123.7956156843547,-1759890.7781706105
-315.6116153959232,-30543364.601723798
-81.87666013115,-488954.40307171264
-218.20854512084074,-9962554.935847284
-32.68731708849907,-25468.382701153165
-81.45215733061895,-481080.89448229485
-93.19155856453565,-731635.1590707878
-137.0771154834198,-2407268.693898137
-18.635779168440763,-3435.8201141134846
-33.94149615135592,-28899.219331722066
-153.0818344263048,-3377188.703709863
-226.9989005285425,-11234282.439831533
-279.18762769071134,-21061367.15729034
-226.80388578228101,-11204959.770851897
-137.68745256888664,-2440321.6710604704
-196.1123626155915,-7197328.973465718
-204.60843070469366,-8190093.326027754
18.02767364271753,8882.03653420429
-109.04078275142894,-1190021.525751093
-171.19275303200146,-4754229.094396299
-67.678899013067,-269103.42039893393
-101.2552908993204,-946358.1380431678
-141.09807260305863,-2630598.982822351
-23.79431067976111,-8486.123826167735
-316.67110767807117,-30855013.849200156
-170.38270978608062,-4685823.389842974
-161.65234305926822,-3989846.629382212
-245.0605977816781,-14177763.827431973
-299.8109107539817,-26141490.496977493
-278.31931574224706,-20863302.339558486
20.570038459545344,12622.266611000528
-149.56792742203854,-3145326.691155955
-75.35559951478906,-377167.9542682231
-192.47417002771112,-6797999.414525085
-97.10537238752353,-831267.3766445534
-156.53775364840948,-3616044.568404514
-2.254910496928062,26.37364664280797
-203.19711012039477,-8019229.092592468
-305.9488140070382,-27797325.41351592
-106.02056492726643,-1091073.2399779465
-13.060262368318803,-749.7157302250273
-21.815314370624506,-6203.223873110012
-117.51227864882408,-1499042.8712487693
-70.50426169149993,-306086.77334971103
-183.4674968325674,-5873549.755662205
-99.44126116204619,-894825.7652523794
-118.00606401636357,-1518546.0900937007
-188.27374054294046,-6355652.984358652
-191.51130891896213,-6694847.130760338
-120.74696115332452,-1629843.8861648736
-211.1150157003952,-9009213.842034692
-117.82151059832701,-1511229.3114719207
-237.54498437149067,-12897429.938178966
-181.6127008525313,-5694215.525855703
-75.54449663377532,-380142.5200604369
-125.71509643097393,-1845228.681704725
-66.55583959083586,-255281.41816744735
-9.339177717545013,-74.87474268507951
-37.9806595412515,-41994.13095956306
41.775099332196646,88820.71904802241
83.6222928424383,648101.6606690758
-92.81134294885602,-722399.299707952
-114.80766690255452,-1395202.3465047183
-50.429814403269106,-105619.73896967125
-107.37108014348246,-1134607.9847494755
-193.58233201813715,-6918016.417873971
-190.95705272459793,-6635946.883993536
-6.261342343101191,74.00011682289148
-229.48151098600127,-11612083.223079287
-51.14076266375855,-110469.53691990122
60.59917351934615,255887.76043499037
-198.45132356328264,-7462128.695820984
-65.80675367772531,-246328.55720142167
-114.08417421113998,-1368261.1513749107
-225.36994996370203,-10990898.881591177
-10.852435128900822,-262.61892044030964
-78.5465905694063,-429461.5469862341
-264.1031244409628,-17794878.24064343
-260.12742043545495,-16994163.23929006
-243.29362670507086,-13869463.711392695
-182.19644469596062,-5750259.701259225
-162.9401349183404,-4087840.444628232
-196.06089892504184,-7191580.480548537
-24.233480415980225,-9062.779746812768
-73.06114885594934,-342320.2092347042
-175.54560434452839,-5133182.646470595
-246.47104323729639,-14427115.879816871
-232.345942450339,-12058407.165007649
-33.48237211149052,-27609.026140859984
-205.6145098958586,-8313351.660114507
-89.54439896097617,-646252.260867411
-100.46494551880302,-923672.1779131099
-165.07618998041912,-4253923.811307851
-74.39858296350974,-362361.49026681023
-29.987843788371606,-19025.705438400535
-154.97021683261408,-3506354.915127499
-22.45701693289358,-6890.117968190707
-372.1061642515349,-50278617.663926266
-77.35886270014484,-409465.0339018942
-110.11599052717528,-1226634.2023889897
-35.37896863467317,-33184.635710492184
-102.61456886103768,-986245.6071457727
-11.438064546222435,-376.1949462223119
-234.46592242150146,-12395993.364268789
-198.47542649506522,-7464903.1106582815
-22.831621900623333,-7316.3253933060405
-48.60194599625987,-93783.19720295661
-77.8027599728284,-416873.5668940982
-257.40656402692525,-16460243.138996668
-62.436024300634415,-208615.76737950678
-75.07910638543274,-372852.6882862424
-167.6435756208698,-4459406.362633142
-209.01716405945336,-8739424.774523914
-213.88936088374658,-9374472.140910506
-200.5010998992917,-7699470.89006317
-59.43979706844232,-178498.76918706507
-178.66289047825953,-5416594.758653775
-157.60746009937745,-3692202.5309137013
-169.58385932930616,-4619028.25608626
-109.85719328990456,-1217743.1640504748
-222.64391953450672,-10591507.111579392
-350.4212086806067,-41926579.23339243
-368.05096406072516,-48639423.08509571
-202.20837248990267,-7900947.240680413
-220.14806484199948,-10234420.928717852
-109.0010165771419,-1188673.7823704332
-182.6473314729401,-5793796.031086605
-66.28646049019163,-252038.89476441737
-327.0025522506756,-34005853.79149518
-273.38290900534383,-19760868.16936777
-261.93857130643937,-17355873.515269957
-66.49701928725432,-254570.58466230216
-115.80623410544779,-1432964.4342213576
-212.95664918657488,-9250607.450194307
-99.67324055573484,-901313.8412286666
-232.70450197223448,-12115058.870206224
-169.5795014017219,-4618666.512043929
-233.90553279212696,-12306160.990243208
-217.7513104841301,-9899164.563306328
-92.3042907009105,-710213.7598060964
-63.07011488474771,-215385.92889403176
-34.90445562202143,-31720.923140028353
-250.93206533305317,-15234955.55498647
-107.43364013973941,-1136650.6155057382
-151.41097320152116,-3265565.3286401606
-331.9212674203129,-35578450.665481
-35.9499740060012,-35006.32797178516
-127.4694643098859,-1925584.8254304265
-132.27550477860473,-2157582.389349458
-277.94723586088435,-20778810.597360782
-52.23937065893237,-118259.88554648255
-102.78822196366448,-991419.5461260147
-77.97204406500451,-419709.77028553624
24.453411018481688,20131.687401858195
-217.89520890085691,-9919076.832792312
-295.5543885564726,-25032682.26174343
-83.94281736413086,-528499.9138974523
-76.83030925581559,-400766.2564000289
-227.59185250270372,-11323762.57943894
-168.01071813873375,-4489332.661970297
-98.40288128101655,-866178.7256605563
-66.63670182181139,-256259.26822460396
84.30193800277235,663510.3051783852
-130.48194150893158,-2068939.6132374522
-73.31447582755798,-346047.422001417
-157.73016868527526,-3700998.2752903625
-178.94691662354256,-5442931.831189867
-160.98552377351677,-3939709.0071418923
-181.77425309366237,-5709690.909496409
-213.73344259266108,-9353688.375848982
-153.87624209558393,-3431123.5629405454
14.50715833807557,5029.043612810975
-2.7022318098857028,33.375909896742044
-112.02326116410265,-1293410.109711457
-100.87054585942842,-935265.9117663035
-231.0019561742772,-11847592.815061638
185.18104861908805,6659790.195163538
-93.43134792487078,-737509.9669154785
-187.037169596104,-6229189.293787143
18.586185397848226,9628.491367964682
-164.0982592998142,-4177334.104344781
-169.9756876008796,-4651704.870330218
-184.8927567109356,-6013870.016270168
-72.91020434783049,-340112.6876421434
-148.1157047831602,-3052697.2145167263
74.44090511890418,462762.5875999139
-113.89248370415444,-1361170.8707998677
-63.16677600106327,-216445.647383918
-191.4668044129425,-6690110.063929508
-53.56513555861896,-128133.57137299971
-158.37765379519433,-3747683.2622563657
-215.83307098181996,-9636164.927788729
94.23119096949512,917128.7825100636
-134.85957087373322,-2289684.224025181
-142.49036330509392,-2711025.480791162
-61.22322755324241,-196049.6300231722
-160.70253674126343,-3918561.3690246674
-139.33474373374113,-2531031.7385947937
-53.597220676459926,-128372.20381243007
-22.300884206603925,-6713.87510639219
-133.9936841269099,-2244839.3315727133
-64.51633724111647,-231392.09674007568
-164.67981030428624,-4222769.67005222
-192.57569017664412,-6808937.804159967
